X,Y,Z,dx,dy,dz,Au_gpt,Cu_pct,density,LITO
620155,7780025,427.5,10,10,5,0.387,0.016,2.608,SHALE
620165,7780025,427.5,10,10,5,0.059,0.027,2.488,SHALE
620175,7780025,427.5,10,10,5,0.065,0.009,2.525,SHALE
620185,7780025,427.5,10,10,5,0.044,0.029,2.525,SHALE
620195,7780025,427.5,10,10,5,0.085,0.027,2.544,SHALE
620005,7780035,427.5,10,10,5,0.165,0.019,2.572,SHALE
620015,7780035,427.5,10,10,5,0.084,0.020,2.618,WASTE
620025,7780035,427.5,10,10,5,0.112,0.069,2.587,SHALE
620035,7780035,427.5,10,10,5,0.307,0.020,2.599,SHALE
620045,7780035,427.5,10,10,5,0.297,0.064,2.567,WASTE
620055,7780035,427.5,10,10,5,0.443,0.042,2.412,WASTE
620065,7780035,427.5,10,10,5,0.445,0.065,2.615,SHALE
620075,7780035,427.5,10,10,5,0.795,0.033,2.642,WASTE
620085,7780035,427.5,10,10,5,1.016,0.029,2.595,BIF
620095,7780035,427.5,10,10,5,0.589,0.078,2.525,WASTE
620105,7780035,427.5,10,10,5,0.553,0.035,2.647,WASTE
620115,7780035,427.5,10,10,5,0.725,0.090,2.631,WASTE
620125,7780035,427.5,10,10,5,0.342,0.086,2.666,WASTE
620135,7780035,427.5,10,10,5,0.474,0.041,2.654,WASTE
620145,7780035,427.5,10,10,5,0.390,0.050,2.565,SHALE
620155,7780035,427.5,10,10,5,0.219,0.055,2.620,WASTE
620165,7780035,427.5,10,10,5,0.236,0.033,2.616,WASTE
620175,7780035,427.5,10,10,5,0.147,0.028,2.595,SHALE
620185,7780035,427.5,10,10,5,0.103,0.015,2.529,WASTE
620195,7780035,427.5,10,10,5,0.149,0.029,2.574,WASTE
620005,7780045,427.5,10,10,5,0.106,0.031,2.605,WASTE
620015,7780045,427.5,10,10,5,0.199,0.046,2.590,WASTE
620025,7780045,427.5,10,10,5,0.246,0.014,2.539,WASTE
620035,7780045,427.5,10,10,5,0.245,0.054,2.460,SHALE
620045,7780045,427.5,10,10,5,0.351,0.044,2.569,SHALE
620055,7780045,427.5,10,10,5,0.504,0.046,2.583,SHALE
620065,7780045,427.5,10,10,5,0.498,0.052,2.708,WASTE
620075,7780045,427.5,10,10,5,0.795,0.111,2.588,WASTE
620085,7780045,427.5,10,10,5,1.464,0.087,2.621,BIF
620095,7780045,427.5,10,10,5,1.444,0.156,2.702,BIF
620105,7780045,427.5,10,10,5,0.878,0.085,2.619,WASTE
620115,7780045,427.5,10,10,5,1.465,0.107,2.639,BIF
620125,7780045,427.5,10,10,5,0.754,0.030,2.658,WASTE
620135,7780045,427.5,10,10,5,0.596,0.023,2.573,SHALE
620145,7780045,427.5,10,10,5,0.796,0.043,2.604,SHALE
620155,7780045,427.5,10,10,5,0.747,0.022,2.546,SHALE
620165,7780045,427.5,10,10,5,0.379,0.029,2.597,SHALE
620175,7780045,427.5,10,10,5,0.189,0.008,2.571,SHALE
620185,7780045,427.5,10,10,5,0.259,0.025,2.585,SHALE
620195,7780045,427.5,10,10,5,0.099,0.004,2.573,SHALE
620005,7780055,427.5,10,10,5,0.126,0.036,2.625,WASTE
620015,7780055,427.5,10,10,5,0.118,0.035,2.631,SHALE
620025,7780055,427.5,10,10,5,0.535,0.044,2.517,SHALE
620035,7780055,427.5,10,10,5,0.626,0.040,2.695,SHALE
620045,7780055,427.5,10,10,5,1.250,0.084,2.561,BIF
620055,7780055,427.5,10,10,5,0.516,0.091,2.600,SHALE
620065,7780055,427.5,10,10,5,0.594,0.097,2.666,WASTE
620075,7780055,427.5,10,10,5,1.268,0.146,2.609,BIF
620085,7780055,427.5,10,10,5,1.004,0.245,2.670,BIF
620095,7780055,427.5,10,10,5,1.667,0.136,2.623,BIF
620105,7780055,427.5,10,10,5,1.387,0.148,2.628,BIF
620115,7780055,427.5,10,10,5,1.046,0.306,2.648,BIF
620125,7780055,427.5,10,10,5,0.496,0.116,2.665,WASTE
620135,7780055,427.5,10,10,5,0.558,0.067,2.707,WASTE
620145,7780055,427.5,10,10,5,0.562,0.030,2.577,SHALE
620155,7780055,427.5,10,10,5,0.367,0.072,2.625,WASTE
620165,7780055,427.5,10,10,5,0.572,0.018,2.638,WASTE
620175,7780055,427.5,10,10,5,0.491,0.024,2.508,SHALE
620185,7780055,427.5,10,10,5,0.179,0.008,2.478,SHALE
620195,7780055,427.5,10,10,5,0.120,0.066,2.474,WASTE
620005,7780065,427.5,10,10,5,0.353,0.027,2.543,WASTE
620015,7780065,427.5,10,10,5,0.231,0.027,2.631,WASTE
620025,7780065,427.5,10,10,5,0.802,0.067,2.602,SHALE
620035,7780065,427.5,10,10,5,0.888,0.065,2.660,WASTE
620045,7780065,427.5,10,10,5,1.755,0.051,2.629,BIF
620055,7780065,427.5,10,10,5,1.044,0.162,2.760,BIF
620065,7780065,427.5,10,10,5,2.939,0.168,2.650,BIF
620075,7780065,427.5,10,10,5,2.051,0.174,2.667,BIF
620085,7780065,427.5,10,10,5,1.689,0.056,2.721,BIF
620095,7780065,427.5,10,10,5,2.937,0.202,2.609,BIF
620105,7780065,427.5,10,10,5,2.445,0.320,2.703,BIF
620115,7780065,427.5,10,10,5,3.634,0.087,2.678,BIF
620125,7780065,427.5,10,10,5,1.424,0.190,2.657,BIF
620135,7780065,427.5,10,10,5,1.524,0.129,2.603,BIF
620145,7780065,427.5,10,10,5,0.658,0.102,2.637,WASTE
620155,7780065,427.5,10,10,5,0.593,0.107,2.684,SHALE
620165,7780065,427.5,10,10,5,1.409,0.054,2.543,BIF
620175,7780065,427.5,10,10,5,0.226,0.029,2.595,SHALE
620185,7780065,427.5,10,10,5,0.134,0.032,2.505,WASTE
620195,7780065,427.5,10,10,5,0.103,0.031,2.588,WASTE
620005,7780075,427.5,10,10,5,0.340,0.060,2.536,SHALE
620015,7780075,427.5,10,10,5,0.349,0.041,2.567,WASTE
620025,7780075,427.5,10,10,5,0.677,0.054,2.634,SHALE
620035,7780075,427.5,10,10,5,0.842,0.059,2.738,SHALE
620045,7780075,427.5,10,10,5,0.634,0.129,2.691,WASTE
620055,7780075,427.5,10,10,5,1.492,0.254,2.726,BIF
620065,7780075,427.5,10,10,5,2.798,0.112,2.686,BIF
620075,7780075,427.5,10,10,5,2.248,0.253,2.631,BIF
620085,7780075,427.5,10,10,5,2.007,0.425,2.735,BIF
620095,7780075,427.5,10,10,5,4.285,0.268,2.752,BIF
620105,7780075,427.5,10,10,5,6.514,0.175,2.698,BIF
620115,7780075,427.5,10,10,5,1.015,0.401,2.725,BIF
620125,7780075,427.5,10,10,5,3.867,0.205,2.674,BIF
620135,7780075,427.5,10,10,5,1.048,0.122,2.696,BIF
620145,7780075,427.5,10,10,5,0.888,0.196,2.574,SHALE
620155,7780075,427.5,10,10,5,1.215,0.136,2.622,BIF
620165,7780075,427.5,10,10,5,1.055,0.040,2.621,BIF
620175,7780075,427.5,10,10,5,0.642,0.018,2.723,WASTE
620185,7780075,427.5,10,10,5,0.321,0.010,2.584,SHALE
620195,7780075,427.5,10,10,5,0.197,0.013,2.475,WASTE
620005,7780085,427.5,10,10,5,0.325,0.026,2.551,WASTE
620015,7780085,427.5,10,10,5,0.692,0.048,2.601,WASTE
620025,7780085,427.5,10,10,5,1.789,0.164,2.590,BIF
620035,7780085,427.5,10,10,5,0.870,0.122,2.647,SHALE
620045,7780085,427.5,10,10,5,1.071,0.433,2.628,BIF
620055,7780085,427.5,10,10,5,4.910,0.251,2.643,BIF
620065,7780085,427.5,10,10,5,-9999,0.604,2.759,WASTE
620075,7780085,427.5,10,10,5,3.181,0.132,2.769,BIF
620085,7780085,427.5,10,10,5,2.127,0.919,2.866,BIF
620095,7780085,427.5,10,10,5,2.589,0.297,2.833,BIF
620105,7780085,427.5,10,10,5,3.525,0.608,2.817,BIF
620115,7780085,427.5,10,10,5,1.563,0.345,2.783,BIF
620125,7780085,427.5,10,10,5,2.503,0.542,2.786,BIF
620135,7780085,427.5,10,10,5,2.144,0.447,2.728,BIF
620145,7780085,427.5,10,10,5,1.792,0.338,2.677,BIF
620155,7780085,427.5,10,10,5,1.302,0.202,2.556,BIF
620165,7780085,427.5,10,10,5,0.907,0.082,2.532,SHALE
620175,7780085,427.5,10,10,5,0.680,0.071,2.545,WASTE
620185,7780085,427.5,10,10,5,0.209,0.007,2.546,WASTE
620195,7780085,427.5,10,10,5,0.507,0.016,2.536,SHALE
620005,7780095,427.5,10,10,5,0.478,0.014,2.615,WASTE
620015,7780095,427.5,10,10,5,0.563,0.060,2.561,WASTE
620025,7780095,427.5,10,10,5,-9999,0.039,2.798,BIF
620035,7780095,427.5,10,10,5,1.632,0.149,2.604,BIF
620045,7780095,427.5,10,10,5,2.882,0.228,2.707,BIF
620055,7780095,427.5,10,10,5,2.623,0.431,2.774,BIF
620065,7780095,427.5,10,10,5,2.320,0.535,2.772,BIF
620075,7780095,427.5,10,10,5,1.866,0.793,2.758,BIF
620085,7780095,427.5,10,10,5,6.823,1.225,2.773,BIF
620095,7780095,427.5,10,10,5,3.712,0.334,2.943,BIF
620105,7780095,427.5,10,10,5,4.185,0.684,2.754,BIF
620115,7780095,427.5,10,10,5,2.009,0.262,2.834,BIF
620125,7780095,427.5,10,10,5,3.968,0.262,2.779,BIF
620135,7780095,427.5,10,10,5,1.391,0.279,2.772,BIF
620145,7780095,427.5,10,10,5,4.306,0.183,2.688,BIF
620155,7780095,427.5,10,10,5,1.941,0.157,2.539,BIF
620165,7780095,427.5,10,10,5,0.791,0.055,2.619,SHALE
620175,7780095,427.5,10,10,5,0.873,0.037,2.613,WASTE
620185,7780095,427.5,10,10,5,0.188,0.055,2.599,SHALE
620195,7780095,427.5,10,10,5,0.199,0.026,2.508,WASTE
620005,7780105,427.5,10,10,5,0.155,0.066,2.487,SHALE
620015,7780105,427.5,10,10,5,0.945,0.037,2.632,WASTE
620025,7780105,427.5,10,10,5,1.209,0.042,2.635,BIF
620035,7780105,427.5,10,10,5,1.160,0.181,2.616,BIF
620045,7780105,427.5,10,10,5,1.251,0.213,2.732,BIF
620055,7780105,427.5,10,10,5,4.493,0.869,2.824,BIF
620065,7780105,427.5,10,10,5,4.429,0.847,2.717,BIF
620075,7780105,427.5,10,10,5,6.385,0.308,2.747,BIF
620085,7780105,427.5,10,10,5,2.957,0.836,2.981,BIF
620095,7780105,427.5,10,10,5,4.006,0.555,2.943,BIF
620105,7780105,427.5,10,10,5,3.855,0.266,2.903,BIF
620115,7780105,427.5,10,10,5,7.125,0.660,2.866,BIF
620125,7780105,427.5,10,10,5,4.091,0.688,2.756,BIF
620135,7780105,427.5,10,10,5,-9999,0.247,2.795,BIF
620145,7780105,427.5,10,10,5,1.997,0.135,2.745,BIF
620155,7780105,427.5,10,10,5,0.780,0.181,2.570,WASTE
620165,7780105,427.5,10,10,5,0.920,0.157,2.591,SHALE
620175,7780105,427.5,10,10,5,0.418,0.163,2.703,WASTE
620185,7780105,427.5,10,10,5,1.247,0.042,2.611,BIF
620195,7780105,427.5,10,10,5,0.560,0.014,2.507,SHALE
620005,7780115,427.5,10,10,5,0.302,0.045,2.557,SHALE
620015,7780115,427.5,10,10,5,0.244,0.044,2.577,SHALE
620025,7780115,427.5,10,10,5,0.512,0.157,2.631,WASTE
620035,7780115,427.5,10,10,5,1.308,0.276,2.675,BIF
620045,7780115,427.5,10,10,5,3.523,0.154,2.599,BIF
620055,7780115,427.5,10,10,5,2.080,0.595,2.772,BIF
620065,7780115,427.5,10,10,5,2.652,0.662,2.715,BIF
620075,7780115,427.5,10,10,5,4.880,0.467,2.820,BIF
620085,7780115,427.5,10,10,5,6.476,1.078,2.914,BIF
620095,7780115,427.5,10,10,5,6.624,0.812,2.823,BIF
620105,7780115,427.5,10,10,5,3.898,1.218,2.785,BIF
620115,7780115,427.5,10,10,5,4.486,0.633,2.816,BIF
620125,7780115,427.5,10,10,5,2.567,0.354,2.803,BIF
620135,7780115,427.5,10,10,5,2.298,0.301,2.783,BIF
620145,7780115,427.5,10,10,5,1.436,0.219,2.660,BIF
620155,7780115,427.5,10,10,5,0.914,0.186,2.714,SHALE
620165,7780115,427.5,10,10,5,0.687,0.055,2.551,WASTE
620175,7780115,427.5,10,10,5,0.675,0.043,2.675,WASTE
620185,7780115,427.5,10,10,5,0.402,0.023,2.580,SHALE
620195,7780115,427.5,10,10,5,0.456,0.024,2.617,SHALE
620005,7780125,427.5,10,10,5,0.256,0.043,2.647,WASTE
620015,7780125,427.5,10,10,5,0.428,0.030,2.567,SHALE
620025,7780125,427.5,10,10,5,1.082,0.149,2.667,BIF
620035,7780125,427.5,10,10,5,1.929,0.115,2.668,BIF
620045,7780125,427.5,10,10,5,2.460,0.145,2.746,BIF
620055,7780125,427.5,10,10,5,4.153,0.484,2.801,BIF
620065,7780125,427.5,10,10,5,5.261,0.612,2.863,BIF
620075,7780125,427.5,10,10,5,6.054,0.793,2.776,BIF
620085,7780125,427.5,10,10,5,7.463,0.850,2.851,BIF
620095,7780125,427.5,10,10,5,2.418,0.688,2.946,BIF
620105,7780125,427.5,10,10,5,2.415,0.403,2.914,BIF
620115,7780125,427.5,10,10,5,3.386,0.751,2.808,BIF
620125,7780125,427.5,10,10,5,1.149,0.262,2.879,BIF
620135,7780125,427.5,10,10,5,2.623,0.161,2.732,BIF
620145,7780125,427.5,10,10,5,1.298,0.306,2.701,BIF
620155,7780125,427.5,10,10,5,2.545,0.124,2.697,BIF
620165,7780125,427.5,10,10,5,0.445,0.206,2.713,SHALE
620175,7780125,427.5,10,10,5,0.644,0.056,2.659,SHALE
620185,7780125,427.5,10,10,5,0.492,0.041,2.452,SHALE
620195,7780125,427.5,10,10,5,0.154,0.045,2.598,WASTE
620005,7780135,427.5,10,10,5,0.461,0.042,2.651,WASTE
620015,7780135,427.5,10,10,5,0.630,0.102,2.643,SHALE
620025,7780135,427.5,10,10,5,1.459,0.058,2.639,BIF
620035,7780135,427.5,10,10,5,0.728,0.218,2.646,SHALE
620045,7780135,427.5,10,10,5,0.940,0.075,2.715,SHALE
620055,7780135,427.5,10,10,5,0.769,0.503,2.719,SHALE
620065,7780135,427.5,10,10,5,1.636,0.544,2.728,BIF
620075,7780135,427.5,10,10,5,2.774,0.652,2.856,BIF
620085,7780135,427.5,10,10,5,1.574,0.249,2.822,BIF
620095,7780135,427.5,10,10,5,4.958,0.696,2.764,BIF
620105,7780135,427.5,10,10,5,2.697,0.781,2.768,BIF
620115,7780135,427.5,10,10,5,3.022,0.357,2.703,BIF
620125,7780135,427.5,10,10,5,1.942,0.220,2.839,BIF
620135,7780135,427.5,10,10,5,2.813,0.409,2.707,BIF
620145,7780135,427.5,10,10,5,1.700,0.224,2.691,BIF
620155,7780135,427.5,10,10,5,1.072,0.088,2.607,BIF
620165,7780135,427.5,10,10,5,0.761,0.240,2.636,WASTE
620175,7780135,427.5,10,10,5,0.650,0.019,2.644,WASTE
620185,7780135,427.5,10,10,5,0.361,0.069,2.681,SHALE
620195,7780135,427.5,10,10,5,0.189,0.059,2.547,WASTE
620005,7780145,427.5,10,10,5,0.358,0.040,2.646,SHALE
620015,7780145,427.5,10,10,5,0.562,0.043,2.499,SHALE
620025,7780145,427.5,10,10,5,0.513,0.062,2.661,SHALE
620035,7780145,427.5,10,10,5,2.530,0.093,2.645,BIF
620045,7780145,427.5,10,10,5,1.117,0.174,2.692,BIF
620055,7780145,427.5,10,10,5,1.487,0.313,2.694,BIF
620065,7780145,427.5,10,10,5,1.421,0.436,2.818,BIF
620075,7780145,427.5,10,10,5,1.153,0.563,2.743,BIF
620085,7780145,427.5,10,10,5,2.340,0.308,2.786,BIF
620095,7780145,427.5,10,10,5,3.764,0.386,2.850,BIF
620105,7780145,427.5,10,10,5,0.888,0.273,2.802,WASTE
620115,7780145,427.5,10,10,5,4.073,0.592,2.722,BIF
620125,7780145,427.5,10,10,5,2.068,0.341,2.777,BIF
620135,7780145,427.5,10,10,5,1.265,0.523,2.649,BIF
620145,7780145,427.5,10,10,5,0.802,0.401,2.628,SHALE
620155,7780145,427.5,10,10,5,0.691,0.149,2.670,WASTE
620165,7780145,427.5,10,10,5,0.862,0.093,2.557,SHALE
620175,7780145,427.5,10,10,5,0.623,0.098,2.647,WASTE
620185,7780145,427.5,10,10,5,0.384,0.015,2.581,SHALE
620195,7780145,427.5,10,10,5,0.344,0.042,2.601,WASTE
620005,7780155,427.5,10,10,5,0.465,0.039,2.510,SHALE
620015,7780155,427.5,10,10,5,0.650,0.045,2.633,SHALE
620025,7780155,427.5,10,10,5,0.718,0.058,2.561,SHALE
620035,7780155,427.5,10,10,5,0.926,0.175,2.687,WASTE
620045,7780155,427.5,10,10,5,1.612,0.123,2.601,BIF
620055,7780155,427.5,10,10,5,1.810,0.068,2.606,BIF
620065,7780155,427.5,10,10,5,1.871,0.138,2.738,BIF
620075,7780155,427.5,10,10,5,3.114,0.262,2.649,BIF
620085,7780155,427.5,10,10,5,2.061,0.386,2.743,BIF
620095,7780155,427.5,10,10,5,2.132,0.406,2.812,BIF
620105,7780155,427.5,10,10,5,3.314,0.697,2.688,BIF
620115,7780155,427.5,10,10,5,6.814,0.085,2.810,BIF
620125,7780155,427.5,10,10,5,3.009,0.232,2.688,BIF
620135,7780155,427.5,10,10,5,0.847,0.095,2.685,WASTE
620145,7780155,427.5,10,10,5,1.115,0.092,2.700,BIF
620155,7780155,427.5,10,10,5,0.887,0.155,2.555,SHALE
620165,7780155,427.5,10,10,5,0.472,0.192,2.566,SHALE
620175,7780155,427.5,10,10,5,0.238,0.022,2.639,WASTE
620185,7780155,427.5,10,10,5,0.172,0.034,2.545,WASTE
620195,7780155,427.5,10,10,5,0.283,0.050,2.412,WASTE
620005,7780165,427.5,10,10,5,0.217,0.042,2.529,SHALE
620015,7780165,427.5,10,10,5,0.547,0.020,2.537,SHALE
620025,7780165,427.5,10,10,5,0.486,0.047,2.551,WASTE
620035,7780165,427.5,10,10,5,0.613,0.057,2.645,SHALE
620045,7780165,427.5,10,10,5,0.989,0.086,2.624,SHALE
620055,7780165,427.5,10,10,5,1.157,0.133,2.688,BIF
620065,7780165,427.5,10,10,5,1.574,0.176,2.656,BIF
620075,7780165,427.5,10,10,5,1.160,0.292,2.606,BIF
620085,7780165,427.5,10,10,5,2.963,0.258,2.668,BIF
620095,7780165,427.5,10,10,5,1.326,0.182,2.661,BIF
620105,7780165,427.5,10,10,5,2.266,0.309,2.635,BIF
620115,7780165,427.5,10,10,5,1.745,0.117,2.663,BIF
620125,7780165,427.5,10,10,5,1.449,0.216,2.616,BIF
620135,7780165,427.5,10,10,5,1.709,0.066,2.694,BIF
620145,7780165,427.5,10,10,5,0.475,0.048,2.633,SHALE
620155,7780165,427.5,10,10,5,1.041,0.149,2.630,BIF
620165,7780165,427.5,10,10,5,0.857,0.045,2.557,SHALE
620175,7780165,427.5,10,10,5,0.430,0.026,2.536,SHALE
620185,7780165,427.5,10,10,5,0.228,0.021,2.550,WASTE
620195,7780165,427.5,10,10,5,0.344,0.015,2.546,WASTE
620005,7780175,427.5,10,10,5,0.151,0.016,2.536,SHALE
620015,7780175,427.5,10,10,5,0.118,0.032,2.611,SHALE
620025,7780175,427.5,10,10,5,0.393,0.033,2.585,WASTE
620035,7780175,427.5,10,10,5,0.940,0.018,2.604,WASTE
620045,7780175,427.5,10,10,5,0.629,0.063,2.582,SHALE
620055,7780175,427.5,10,10,5,1.017,0.155,2.673,BIF
620065,7780175,427.5,10,10,5,2.727,0.145,2.753,BIF
620075,7780175,427.5,10,10,5,1.434,0.119,2.673,BIF
620085,7780175,427.5,10,10,5,1.340,0.139,2.756,BIF
620095,7780175,427.5,10,10,5,1.056,0.189,2.689,BIF
620105,7780175,427.5,10,10,5,1.416,0.148,2.641,BIF
620115,7780175,427.5,10,10,5,2.388,0.040,2.693,BIF
620125,7780175,427.5,10,10,5,0.481,0.095,2.694,SHALE
620135,7780175,427.5,10,10,5,0.430,0.305,2.648,SHALE
620145,7780175,427.5,10,10,5,0.427,0.041,2.665,SHALE
620155,7780175,427.5,10,10,5,0.282,0.012,2.634,WASTE
620165,7780175,427.5,10,10,5,1.055,0.075,2.569,BIF
620175,7780175,427.5,10,10,5,0.217,0.026,2.569,WASTE
620185,7780175,427.5,10,10,5,0.244,0.012,2.555,WASTE
620195,7780175,427.5,10,10,5,0.091,0.024,2.599,WASTE
620005,7780185,427.5,10,10,5,0.200,0.034,2.540,WASTE
620015,7780185,427.5,10,10,5,0.166,0.016,2.595,SHALE
620025,7780185,427.5,10,10,5,0.204,0.024,2.614,SHALE
620035,7780185,427.5,10,10,5,0.191,0.059,2.580,WASTE
620045,7780185,427.5,10,10,5,0.422,0.063,2.560,SHALE
620055,7780185,427.5,10,10,5,0.769,0.083,2.608,WASTE
620065,7780185,427.5,10,10,5,0.562,0.056,2.615,SHALE
620075,7780185,427.5,10,10,5,1.064,0.075,2.600,BIF
620085,7780185,427.5,10,10,5,0.960,0.093,2.577,WASTE
620095,7780185,427.5,10,10,5,1.375,0.079,2.596,BIF
620105,7780185,427.5,10,10,5,0.703,0.089,2.701,WASTE
620115,7780185,427.5,10,10,5,1.353,0.045,2.629,BIF
620125,7780185,427.5,10,10,5,1.047,0.053,2.673,BIF
620135,7780185,427.5,10,10,5,0.609,0.060,2.741,SHALE
620145,7780185,427.5,10,10,5,0.749,0.036,2.498,SHALE
620155,7780185,427.5,10,10,5,0.619,0.113,2.614,WASTE
620165,7780185,427.5,10,10,5,0.137,0.020,2.560,WASTE
620175,7780185,427.5,10,10,5,0.092,0.029,2.601,WASTE
620185,7780185,427.5,10,10,5,0.125,0.016,2.492,WASTE
620195,7780185,427.5,10,10,5,0.055,0.034,2.597,SHALE
620005,7780195,427.5,10,10,5,0.181,0.009,2.630,WASTE
620015,7780195,427.5,10,10,5,0.118,0.056,2.519,SHALE
620025,7780195,427.5,10,10,5,0.308,0.017,2.628,WASTE
620035,7780195,427.5,10,10,5,0.266,0.048,2.587,WASTE
620045,7780195,427.5,10,10,5,0.738,0.022,2.541,SHALE
620055,7780195,427.5,10,10,5,0.532,0.067,2.517,WASTE
620065,7780195,427.5,10,10,5,0.396,0.071,2.574,SHALE
620075,7780195,427.5,10,10,5,0.573,0.042,2.566,SHALE
620085,7780195,427.5,10,10,5,0.484,0.066,2.621,WASTE
620095,7780195,427.5,10,10,5,0.825,0.079,2.651,WASTE
620105,7780195,427.5,10,10,5,0.921,0.034,2.743,SHALE
620115,7780195,427.5,10,10,5,1.206,0.028,2.567,BIF
620125,7780195,427.5,10,10,5,0.669,0.018,2.604,WASTE
620135,7780195,427.5,10,10,5,0.248,0.069,2.587,SHALE
620145,7780195,427.5,10,10,5,0.526,0.023,2.540,WASTE
620155,7780195,427.5,10,10,5,0.292,0.093,2.635,SHALE
620165,7780195,427.5,10,10,5,0.129,0.056,2.587,SHALE
620175,7780195,427.5,10,10,5,0.116,0.012,2.573,WASTE
620185,7780195,427.5,10,10,5,0.160,0.032,2.592,WASTE
620195,7780195,427.5,10,10,5,0.038,0.026,2.475,SHALE
620005,7780005,432.5,10,10,5,0.075,0.041,2.614,WASTE
620015,7780005,432.5,10,10,5,0.057,0.019,2.617,WASTE
620025,7780005,432.5,10,10,5,0.029,0.013,2.576,WASTE
620035,7780005,432.5,10,10,5,0.067,0.031,2.516,SHALE
620045,7780005,432.5,10,10,5,0.169,0.027,2.559,WASTE
620055,7780005,432.5,10,10,5,0.137,0.026,2.528,SHALE
620065,7780005,432.5,10,10,5,0.141,0.024,2.531,SHALE
620075,7780005,432.5,10,10,5,0.142,0.027,2.635,WASTE
620085,7780005,432.5,10,10,5,0.117,0.028,2.545,SHALE
620095,7780005,432.5,10,10,5,0.097,0.049,2.524,SHALE
620105,7780005,432.5,10,10,5,0.144,0.031,2.516,WASTE
620115,7780005,432.5,10,10,5,0.113,0.011,2.547,WASTE
620125,7780005,432.5,10,10,5,0.091,0.016,2.585,SHALE
620135,7780005,432.5,10,10,5,0.078,0.052,2.541,WASTE
620145,7780005,432.5,10,10,5,0.057,0.017,2.487,WASTE
620155,7780005,432.5,10,10,5,0.082,0.029,2.504,SHALE
620165,7780005,432.5,10,10,5,0.062,0.010,2.646,WASTE
620175,7780005,432.5,10,10,5,0.030,0.008,2.616,WASTE
620185,7780005,432.5,10,10,5,0.059,0.006,2.541,WASTE
620195,7780005,432.5,10,10,5,0.046,0.011,2.570,SHALE
620005,7780015,432.5,10,10,5,0.067,0.078,2.553,SHALE
620015,7780015,432.5,10,10,5,0.089,0.021,2.579,SHALE
620025,7780015,432.5,10,10,5,0.138,0.018,2.530,SHALE
620035,7780015,432.5,10,10,5,0.188,0.013,2.499,SHALE
620045,7780015,432.5,10,10,5,0.065,0.034,2.610,WASTE
620055,7780015,432.5,10,10,5,0.136,0.023,2.530,WASTE
620065,7780015,432.5,10,10,5,0.179,0.029,2.482,WASTE
620075,7780015,432.5,10,10,5,0.057,0.009,2.594,WASTE
620085,7780015,432.5,10,10,5,0.118,0.019,2.620,SHALE
620095,7780015,432.5,10,10,5,0.111,0.031,2.594,WASTE
620105,7780015,432.5,10,10,5,0.125,0.023,2.542,SHALE
620115,7780015,432.5,10,10,5,0.102,0.025,2.437,SHALE
620125,7780015,432.5,10,10,5,0.098,0.018,2.654,SHALE
620135,7780015,432.5,10,10,5,0.083,0.020,2.543,WASTE
620145,7780015,432.5,10,10,5,0.048,0.010,2.658,SHALE
620155,7780015,432.5,10,10,5,0.074,0.012,2.484,SHALE
620165,7780015,432.5,10,10,5,0.106,0.006,2.550,WASTE
620175,7780015,432.5,10,10,5,0.051,0.018,2.615,SHALE
620185,7780015,432.5,10,10,5,0.036,0.012,2.573,WASTE
620195,7780015,432.5,10,10,5,0.046,0.019,2.482,SHALE
620005,7780025,432.5,10,10,5,0.039,0.018,2.491,SHALE
620015,7780025,432.5,10,10,5,0.175,0.015,2.543,SHALE
620025,7780025,432.5,10,10,5,0.127,0.015,2.528,WASTE
620035,7780025,432.5,10,10,5,0.159,0.015,2.646,SHALE
620045,7780025,432.5,10,10,5,0.119,0.018,2.611,WASTE
620055,7780025,432.5,10,10,5,0.094,0.035,2.573,WASTE
620065,7780025,432.5,10,10,5,0.299,0.037,2.556,SHALE
620075,7780025,432.5,10,10,5,0.285,0.010,2.554,WASTE
620085,7780025,432.5,10,10,5,0.356,0.022,2.514,SHALE
620095,7780025,432.5,10,10,5,0.369,0.035,2.560,SHALE
620105,7780025,432.5,10,10,5,0.131,0.033,2.577,WASTE
620115,7780025,432.5,10,10,5,0.114,0.017,2.526,SHALE
620125,7780025,432.5,10,10,5,0.293,0.017,2.596,WASTE
620135,7780025,432.5,10,10,5,0.172,0.016,2.546,SHALE
620145,7780025,432.5,10,10,5,0.108,0.011,2.566,WASTE
620155,7780025,432.5,10,10,5,0.168,0.012,2.572,SHALE
620165,7780025,432.5,10,10,5,0.090,0.018,2.562,SHALE
620175,7780025,432.5,10,10,5,0.095,0.021,2.626,SHALE
620185,7780025,432.5,10,10,5,0.050,0.012,2.508,WASTE
620195,7780025,432.5,10,10,5,0.113,0.032,2.533,WASTE
620005,7780035,432.5,10,10,5,0.054,0.014,2.556,WASTE
620015,7780035,432.5,10,10,5,0.077,0.004,2.513,SHALE
620025,7780035,432.5,10,10,5,0.131,0.024,2.602,SHALE
620035,7780035,432.5,10,10,5,0.266,0.022,2.636,WASTE
620045,7780035,432.5,10,10,5,0.208,0.029,2.598,WASTE
620055,7780035,432.5,10,10,5,0.239,0.030,2.512,SHALE
620065,7780035,432.5,10,10,5,-9999,0.021,2.568,SHALE
620075,7780035,432.5,10,10,5,0.579,0.067,2.610,WASTE
620085,7780035,432.5,10,10,5,0.526,0.037,2.601,WASTE
620095,7780035,432.5,10,10,5,0.214,0.075,2.631,WASTE
